time,tavg,tmin,tmax,prcp,ID
23-09-2008,27.6,24.7,30.4,,5
24-09-2008,27.8,23.8,33.3,,5
25-09-2008,27.7,23.6,31.5,,5
26-09-2008,27.2,,30.5,,5
27-09-2008,27.6,22.9,31.5,,5
28-09-2008,27.5,22.9,31.5,,5
29-09-2008,27.4,22.4,31.4,,5
30-09-2008,27.6,22.8,31.4,,5
01-10-2008,27.6,22.8,31.1,,5
02-10-2008,27.8,22.7,31,,5
03-10-2008,27.3,,31,,5
04-10-2008,27.4,23.8,32.1,,5
05-10-2008,27.6,24.1,31.8,,5
06-10-2008,28.1,23.8,32.2,0,5
07-10-2008,27.7,25.2,32.7,,5
08-10-2008,27.9,24.4,31.4,8.9,5
09-10-2008,28.1,,32.5,7.9,5
10-10-2008,29.3,23.7,35,0,5
11-10-2008,30.6,24.3,36,0,5
12-10-2008,31.1,,36.4,,5
13-10-2008,31.2,24.7,,,5
14-10-2008,31,24.5,,,5
15-10-2008,31.4,23.4,37,,5
16-10-2008,31.7,22.8,36.6,,5
17-10-2008,31.4,23.5,36.6,,5
18-10-2008,31.4,22.9,36.4,,5
19-10-2008,30.6,24.2,36,,5
20-10-2008,30.6,23.5,36.2,,5
21-10-2008,30.7,22.8,35.6,,5
22-10-2008,29.9,20,35.5,,5
23-10-2008,31.2,23,,,5
24-10-2008,30.6,,,,5
25-10-2008,29.6,18.7,35.5,,5
26-10-2008,28.1,19.7,34,,5
27-10-2008,28.1,20.9,33.1,,5
28-10-2008,28.1,21.4,32.3,,5
29-10-2008,28.2,21.6,35,,5
30-10-2008,29.1,22.2,,,5
31-10-2008,28.7,21.4,35.3,,5
01-11-2008,29.3,21.8,35,,5
02-11-2008,29.1,21,36,,5
03-11-2008,29.1,20.2,36.5,,5
04-11-2008,28.9,19.2,36,,5
05-11-2008,28.8,20,,,5
06-11-2008,28.7,19.7,35.3,,5
07-11-2008,28.4,20.2,35.9,,5
08-11-2008,28.2,20.3,35,,5
09-11-2008,28.4,19,35.2,,5
10-11-2008,29.3,19.2,35.5,,5
11-11-2008,28.6,19.8,35.6,,5
12-11-2008,28.8,19.2,34,,5
13-11-2008,28.2,18.6,34,,5
14-11-2008,26.5,17.3,31.6,,5
15-11-2008,27.8,19.4,33.7,,5
16-11-2008,28.7,20.2,33.7,,5
17-11-2008,29.4,21.2,33.9,,5
18-11-2008,29,25.6,33.3,,5
19-11-2008,29.8,24.1,33.7,,5
20-11-2008,29.8,24.2,35.5,,5
21-11-2008,29.9,23.3,34.9,,5
22-11-2008,30.2,24.3,36,,5
23-11-2008,30.1,24.2,36,,5
24-11-2008,29.5,,,,5
25-11-2008,27.8,19.6,35.1,,5
26-11-2008,27.2,16.4,34,,5
27-11-2008,26.8,14.7,34.8,,5
28-11-2008,28.4,16.6,32.3,,5
29-11-2008,28.7,25,32.3,0,5
30-11-2008,29,24.5,32.5,0,5
01-12-2008,28.8,25.2,,,5
02-12-2008,28.5,24.7,34.1,,5
03-12-2008,29.3,23.9,35.6,,5
04-12-2008,29.8,23.4,36,,5
05-12-2008,29.9,,37.7,,5
06-12-2008,28,20.5,35.3,,5
07-12-2008,27.9,17.8,35.1,,5
08-12-2008,27.9,18.2,36,,5
09-12-2008,27.5,18,35.3,,5
10-12-2008,27.6,19.2,34.3,,5
11-12-2008,26.6,19.7,32.5,,5
12-12-2008,26.6,20.5,32.3,,5
13-12-2008,27.8,20.4,34,,5
14-12-2008,28.8,20.6,35.4,,5
15-12-2008,28.7,22.7,35.3,,5
16-12-2008,28,19.8,34.8,,5
17-12-2008,28.6,20,35.6,,5
18-12-2008,27.8,,34.6,,5
19-12-2008,27.9,18.1,33.7,,5
20-12-2008,27.6,,,,5
21-12-2008,27.4,22.2,33,0,5
22-12-2008,27.7,21.2,33.9,,5
23-12-2008,27.8,20.2,35.6,,5
24-12-2008,27.3,18.6,34.6,,5
25-12-2008,26.5,16.9,33.2,,5
26-12-2008,25.6,16.1,,,5
27-12-2008,24.8,15.7,30.7,,5
28-12-2008,24.2,,30.6,,5
29-12-2008,23.7,13.8,31.6,,5
30-12-2008,24.1,14.1,,,5
31-12-2008,23.2,12.8,30.2,,5
01-01-2009,24.4,13.9,31.6,,5
02-01-2009,25.6,15.3,33,,5
03-01-2009,25.5,18.2,31.3,,5
04-01-2009,25.2,19.3,31,,5
05-01-2009,24.4,17.6,31,,5
06-01-2009,23.3,16,29.3,,5
07-01-2009,23.9,15.3,29,,5
08-01-2009,24.1,16,30.3,,5
09-01-2009,24.6,17.2,31,,5
10-01-2009,25.6,17.2,32.8,,5
11-01-2009,26.4,18.4,32.4,,5
12-01-2009,27.1,18.9,34.7,,5
13-01-2009,26.9,19.4,34.8,,5
14-01-2009,27.2,20.2,34,,5
15-01-2009,26.8,18.4,34,,5
16-01-2009,27,18.4,34.4,,5
17-01-2009,26.9,18.8,34.5,,5
18-01-2009,26.8,18.4,34.3,,5
19-01-2009,27.2,19.9,34.1,,5
20-01-2009,27.5,18.7,34.1,,5
21-01-2009,27.4,18.6,35.1,,5
22-01-2009,28.1,19,35.8,,5
23-01-2009,28.6,18.6,36.4,,5
24-01-2009,28,20.2,37.1,,5
25-01-2009,26.4,18.8,32,,5
26-01-2009,25.4,18.6,31.8,,5
27-01-2009,24.9,18.2,31.8,,5
28-01-2009,25.9,16.3,32.4,,5
29-01-2009,25.6,16.8,31.1,,5
30-01-2009,26.1,17.9,33.4,,5
31-01-2009,26.1,16.9,32.6,,5
01-02-2009,25.4,17.3,32.7,,5
02-02-2009,25.1,16.7,32.8,,5
03-02-2009,24.8,15,30.3,,5
04-02-2009,24.1,15.6,30.3,,5
05-02-2009,24,15.7,29.5,,5
06-02-2009,25.3,17.4,30.5,,5
07-02-2009,25.8,16.3,33.4,,5
08-02-2009,27.2,18.5,33,,5
09-02-2009,26.2,19.2,32.9,,5
10-02-2009,24.6,19.2,31.5,,5
11-02-2009,24.3,17.6,32,,5
12-02-2009,24.2,14.7,30.5,,5
13-02-2009,24.4,16.8,30.6,,5
14-02-2009,25,17.2,30,,5
15-02-2009,26.2,20,32.1,,5
16-02-2009,27.1,18.1,,,5
17-02-2009,27.7,19.2,33.1,,5
18-02-2009,28.2,19.5,33.6,,5
19-02-2009,28,18.6,33.2,,5
20-02-2009,29.1,19.1,36,,5
21-02-2009,29.4,21.1,37.6,,5
22-02-2009,28.2,19.5,33.9,,5
23-02-2009,28.8,19.1,35,,5
24-02-2009,26.3,19.6,32.2,,5
25-02-2009,26.3,18.8,32.4,,5
26-02-2009,28.2,19.9,34.5,,5
27-02-2009,29.7,20,,,5
28-02-2009,30.1,19.7,37,,5
01-03-2009,30.4,20.2,36.5,,5
02-03-2009,30.9,21.3,36.7,,5
03-03-2009,30.2,20.3,36.3,,5
04-03-2009,28.8,20.9,35,,5
05-03-2009,27.3,21.6,,,5
06-03-2009,28,21.7,33.3,,5
07-03-2009,28.7,19.6,,,5
08-03-2009,26.4,23.1,31.5,,5
09-03-2009,28.2,21.3,32.7,,5
10-03-2009,29.9,23,36,,5
11-03-2009,29.4,22,35.2,,5
12-03-2009,29.8,21.5,37,,5
13-03-2009,28.9,21.9,34.4,,5
14-03-2009,29.2,22.3,35,,5
15-03-2009,28.9,22.1,35.3,,5
16-03-2009,28.4,21.6,,,5
17-03-2009,29.4,21.6,35,,5
18-03-2009,29.8,21.2,,,5
19-03-2009,27.9,21.7,32.1,,5
20-03-2009,27.8,21.6,32.3,,5
21-03-2009,27.4,22.2,32.8,,5
22-03-2009,28.6,22,32.9,,5
23-03-2009,30.4,21.3,37.8,,5
24-03-2009,27.9,21.4,32.7,,5
25-03-2009,29.4,22,,,5
26-03-2009,29,21.1,34,,5
27-03-2009,27.6,,32.6,,5
28-03-2009,28.6,21.3,32.3,,5
29-03-2009,29.4,23.7,35.3,,5
30-03-2009,30.3,23.4,34.8,,5
31-03-2009,30.4,23.8,,,5
01-04-2009,31.5,25.6,,,5
02-04-2009,31,26,,,5
03-04-2009,31.2,24.8,,,5
04-04-2009,30,26.9,35,,5
05-04-2009,31.3,26.2,,,5
06-04-2009,33.2,25.7,38.1,,5
07-04-2009,32.1,26,,,5
08-04-2009,28.6,24.4,33.1,,5
09-04-2009,29.4,21.7,,,5
10-04-2009,31.9,21.1,,,5
11-04-2009,32.1,23.4,,,5
12-04-2009,32.4,24.1,38.1,,5
13-04-2009,30.4,24.6,,,5
14-04-2009,29.4,25,33.1,,5
15-04-2009,28.6,24.2,32.8,,5
16-04-2009,29.4,24.2,34.5,,5
17-04-2009,29.3,25.3,33.8,,5
18-04-2009,30.7,,,,5
19-04-2009,29.9,25.4,34.3,,5
20-04-2009,29.3,,33.5,,5
21-04-2009,28.7,26.5,32.8,,5
22-04-2009,28.8,25,32.3,,5
23-04-2009,29.7,24.7,33.3,,5
24-04-2009,31.5,22.7,37.1,,5
25-04-2009,31,24.9,37.5,,5
26-04-2009,30.4,26.3,,,5
27-04-2009,30,26,33.7,,5
28-04-2009,29.6,26.9,33.3,,5
29-04-2009,29.6,26.8,34,,5
30-04-2009,29.4,26.8,33.2,,5
01-05-2009,29.3,25.9,33.3,,5
02-05-2009,29.6,25.4,33.4,,5
03-05-2009,30.2,25.6,34.7,,5
04-05-2009,29.8,,33.6,,5
05-05-2009,30,27.1,34,,5
06-05-2009,29.7,26.2,33.3,,5
07-05-2009,30,25.8,34.3,,5
08-05-2009,30.6,26,35.5,,5
09-05-2009,29.8,24.2,34,,5
10-05-2009,29.5,25.3,33.3,,5
11-05-2009,29.7,27.2,33.7,,5
12-05-2009,29.6,25,33.2,,5
13-05-2009,29.8,27.4,33.3,,5
14-05-2009,30.1,,33.8,,5
15-05-2009,30.1,,33.6,,5
16-05-2009,30.1,,33.9,,5
17-05-2009,30.3,27.9,34,,5
18-05-2009,30.4,28.1,34.2,,5
19-05-2009,30.5,28.5,34,,5
20-05-2009,30.4,28.8,34.4,,5
21-05-2009,30.5,28.8,34,0.3,5
22-05-2009,30.3,28.6,34.2,0,5
23-05-2009,30.6,28.7,34,,5
24-05-2009,30.4,28.8,34,,5
25-05-2009,30.3,28.5,34,,5
26-05-2009,30.4,28.5,34,,5
27-05-2009,30.4,28.5,34,,5
28-05-2009,30.3,28.2,34,,5
29-05-2009,30.4,27.1,34.3,,5
30-05-2009,30.7,28.6,34.1,,5
31-05-2009,30.9,29,34.4,,5
01-06-2009,31.1,29.3,34.8,,5
02-06-2009,31.2,29,34.8,,5
03-06-2009,31,,34.8,,5
04-06-2009,31.2,,34.7,,5
05-06-2009,31.1,29.2,34.5,,5
06-06-2009,31.1,29,34,,5
07-06-2009,31.2,29.5,34.3,,5
08-06-2009,31.1,,34.7,0,5
09-06-2009,30.8,28.8,34.6,,5
10-06-2009,30.8,28.9,34.8,0,5
11-06-2009,30.7,28.8,34.1,,5
12-06-2009,30.6,,34.2,0,5
13-06-2009,30.9,28.8,34.4,0,5
14-06-2009,30.8,28.6,34.8,,5
15-06-2009,30.9,,34.7,0,5
16-06-2009,31.2,29.5,,0,5
17-06-2009,31,,,,5
18-06-2009,31.2,,34.4,,5
19-06-2009,31.1,,34.4,,5
20-06-2009,29.7,,34.3,2,5
21-06-2009,29.4,26.9,34.7,0,5
22-06-2009,30.2,27.2,,3,5
23-06-2009,27.8,,31.3,0.8,5
24-06-2009,28.1,25.8,32.1,7.9,5
25-06-2009,27.4,,31.8,16,5
26-06-2009,25.8,,,34,5
27-06-2009,27.9,24.8,31.3,93,5
28-06-2009,27.3,,31.3,0,5
29-06-2009,27.2,25.2,30.4,27.9,5
30-06-2009,28.7,25.6,32.8,11.9,5
01-07-2009,27.5,26,31.4,3,5
02-07-2009,27,,,2,5
03-07-2009,26.8,25,,51.1,5
04-07-2009,25.3,24.8,26.3,21.1,5
05-07-2009,27,24,29.8,244.1,5
06-07-2009,27.7,25.5,29.7,3,5
07-07-2009,27.6,,30.8,3,5
08-07-2009,26.3,,,32,5
09-07-2009,26.5,,30.3,42.9,5
10-07-2009,27,24.2,30,35.1,5
11-07-2009,28.1,25.8,,18,5
12-07-2009,28.7,25.8,30.5,9.9,5
13-07-2009,27.7,,31.4,14,5
14-07-2009,26.3,24.2,,148.1,5
15-07-2009,27.4,24.2,28.6,274.1,5
16-07-2009,28.1,18.8,30,20.1,5
17-07-2009,28.2,25.4,30.7,19.1,5
18-07-2009,28.3,25.3,30.6,15,5
19-07-2009,28.3,25.3,31.3,17,5
20-07-2009,27.4,25.2,28.4,21.1,5
21-07-2009,27.8,26.5,29.4,15,5
22-07-2009,27.2,,,15,5
23-07-2009,27.3,24.3,29.6,36.1,5
24-07-2009,28.3,23.9,30.4,55.9,5
25-07-2009,28.2,,30.5,3,5
26-07-2009,27.6,25.8,,6.1,5
27-07-2009,28.2,,30.5,6.1,5
28-07-2009,28.6,25,30.8,7.9,5
29-07-2009,28.6,26.9,31.3,2,5
30-07-2009,28.5,26.9,30.8,1,5
31-07-2009,28.4,26.9,31.4,2,5
01-08-2009,28.6,26,31,0.5,5
02-08-2009,28.2,26,31.1,1,5
03-08-2009,28.6,27,31,0.5,5
04-08-2009,28.6,27.4,31.1,0,5
05-08-2009,28.4,27.2,31.5,0.5,5
06-08-2009,28.7,27,31.1,0.5,5
07-08-2009,28.6,26.1,31,3,5
08-08-2009,28.7,27.6,31,0,5
09-08-2009,28.4,27.6,31,,5
10-08-2009,28.3,,31,,5
11-08-2009,28.1,,30.7,0.5,5
12-08-2009,28.2,25,31.4,8.9,5
13-08-2009,28.4,,31.5,2,5
14-08-2009,28.5,26.9,31.5,0.5,5
15-08-2009,28.3,26.9,30.9,0.5,5
16-08-2009,28.7,26,31.3,7.9,5
17-08-2009,28.8,27,32,0,5
18-08-2009,28.6,26.7,31.7,0,5
19-08-2009,29.3,26.8,32.5,0,5
20-08-2009,28.2,23.3,32.1,73.9,5
21-08-2009,27.6,23.9,31,55.1,5
22-08-2009,27.9,25.8,30.4,3,5
23-08-2009,26.8,24.5,29.7,18,5
24-08-2009,26.7,25,29.7,29,5
25-08-2009,26.8,24.5,29.7,27.9,5
26-08-2009,28,23.4,31.5,18,5
27-08-2009,28.4,,31.8,0,5
28-08-2009,28.4,26,31,3,5
29-08-2009,27.7,,31,7.1,5
30-08-2009,27.7,25.2,30.7,22.1,5
31-08-2009,28.4,25.3,31.5,6.1,5
01-09-2009,28.4,,31.8,8.9,5
02-09-2009,26.4,25,29.8,43.9,5
03-09-2009,26.1,,27.8,6.1,5
04-09-2009,26.6,23.6,,161,5
05-09-2009,28.1,25.9,30.5,7.9,5
06-09-2009,26.2,,27.6,13,5
07-09-2009,25.3,,27.7,20.1,5
08-09-2009,27.8,23.8,31.5,5.1,5
09-09-2009,28.3,25.7,31.3,1,5
10-09-2009,28.4,25.7,31.8,0,5
11-09-2009,28.5,25.2,31.7,0,5
12-09-2009,28.4,25.8,31.2,7.1,5
13-09-2009,28.1,25.5,30.2,0,5
14-09-2009,28,,31.5,,5
15-09-2009,28.6,24.5,32,,5
16-09-2009,28.9,25,32.4,0,5
17-09-2009,28.9,23.8,32.2,,5
18-09-2009,29.3,25,32.4,,5
19-09-2009,29.6,26.1,33,,5
20-09-2009,29,26.7,31.8,,5
21-09-2009,28.5,,31.8,,5
22-09-2009,28,,33.2,2,5
23-09-2009,27.7,24,31.5,34,5
24-09-2009,28.4,24.9,32,2,5
25-09-2009,29.3,25.8,32.3,0,5
26-09-2009,29.3,,33,0.8,5
27-09-2009,29.3,25.2,32.5,0,5
28-09-2009,29.2,26.2,,,5
29-09-2009,29.4,27.3,32,,5
30-09-2009,29.4,28,32.5,,5
01-10-2009,29.8,27.8,,0.8,5
02-10-2009,28.6,,32.9,0,5
03-10-2009,28.2,,32.1,3,5
04-10-2009,24.3,23.6,25,31,5
05-10-2009,26.5,23,,75.9,5
06-10-2009,26.8,22.4,29.6,111,5
07-10-2009,27.9,25.6,31.1,1,5
08-10-2009,28,25.1,31.3,0,5
09-10-2009,27.8,24.4,31.5,,5
10-10-2009,27.6,23.4,31.4,,5
11-10-2009,28.5,23.6,32,,5
12-10-2009,29.8,24,35.6,,5
13-10-2009,28.6,,32,,5
14-10-2009,29.4,24.5,33.4,,5
15-10-2009,30.6,26,35,,5
16-10-2009,29.6,,,,5
17-10-2009,29.9,22.8,35.5,,5
18-10-2009,29.5,22.5,35,,5
19-10-2009,29.9,21.9,35.2,,5
20-10-2009,29.4,21,33.5,,5
21-10-2009,30.4,23.7,,,5
22-10-2009,30.4,21.8,,,5
23-10-2009,30.2,21.8,,,5
24-10-2009,29.6,20.3,35.7,,5
25-10-2009,28.3,18.7,32.9,,5
26-10-2009,29.8,20.2,35,,5
27-10-2009,29.9,,35.3,,5
28-10-2009,30.5,19.7,36,,5
29-10-2009,29.9,21,36.8,,5
30-10-2009,30.3,21.7,,,5
31-10-2009,30,21,,,5
01-11-2009,29.7,19.7,36.2,,5
02-11-2009,30.4,20.3,36.3,,5
03-11-2009,30,19.8,36.6,,5
04-11-2009,29.9,19.6,35.7,,5
05-11-2009,30.7,23.2,35.7,,5
06-11-2009,30.7,22.9,35,,5
07-11-2009,31.1,22.5,36.2,,5
08-11-2009,30.4,24.2,35.8,,5
09-11-2009,29.8,,33.5,,5
10-11-2009,25.1,,,,5
11-11-2009,23.7,21.4,25.1,35.1,5
12-11-2009,25.6,22.2,28.6,29,5
13-11-2009,27.2,22.7,32.2,0,5
14-11-2009,26.9,23.2,31,,5
15-11-2009,26.7,23.2,,13,5
16-11-2009,27.3,24.7,29.2,0,5
17-11-2009,27.9,,32.5,0,5
18-11-2009,27.3,22.4,31.1,,5
19-11-2009,27.8,22.2,33.1,,5
20-11-2009,27.6,,33,,5
21-11-2009,26.6,20.8,32.3,,5
22-11-2009,27.1,20.7,32.2,,5
23-11-2009,27.7,21.3,33.1,,5
24-11-2009,27.7,21.5,34.3,,5
25-11-2009,27.6,20.7,32.3,,5
26-11-2009,27.8,21.2,32.4,,5
27-11-2009,28.3,21.2,,,5
28-11-2009,28.5,22,34,,5
29-11-2009,27.4,21,32.6,,5
30-11-2009,26.7,20.2,32.2,,5
01-12-2009,26.8,18.4,32.3,,5
02-12-2009,26.9,18.5,32.4,,5
03-12-2009,26.9,18.7,32.8,,5
04-12-2009,26.9,20,31.6,,5
05-12-2009,26.8,20.4,31.6,,5
06-12-2009,26.9,20.7,31.3,,5
07-12-2009,26.6,20.2,30.3,,5
08-12-2009,27.2,20.2,32.5,,5
09-12-2009,27.6,19.4,33.5,,5
10-12-2009,27.7,19.2,34.1,,5
11-12-2009,27.9,20.2,33.2,,5
12-12-2009,27.6,20.4,33.3,,5
13-12-2009,27.7,19.7,33.6,,5
14-12-2009,27.9,20.3,33.6,,5
15-12-2009,27.6,21,32.1,,5
16-12-2009,27.3,21.4,32.1,,5
17-12-2009,26.8,21,31.2,,5
18-12-2009,26.6,20.4,31.2,,5
19-12-2009,28.4,21.9,34.2,,5
20-12-2009,28.6,22.7,34.3,,5
21-12-2009,29,21.9,,,5
22-12-2009,28.7,21.1,33.7,,5
23-12-2009,27.2,,,,5
24-12-2009,26.5,,32.5,,5
25-12-2009,25.7,15.8,32.5,,5
26-12-2009,24.4,14.8,30.2,,5
27-12-2009,24.2,16,28.5,,5
28-12-2009,23.8,15.6,,,5
29-12-2009,24.3,15.8,28.9,,5
30-12-2009,24.2,15.3,,,5
31-12-2009,24.9,13.4,,,5
01-01-2010,27.2,19.4,33.4,,5
02-01-2010,28.2,21,34.5,,5
03-01-2010,26.4,,31.5,,5
04-01-2010,24.9,,29.2,,5
05-01-2010,25.1,18.5,30.5,,5
06-01-2010,26.9,19.2,33.1,,5
07-01-2010,27.3,22.1,33.5,,5
08-01-2010,26.4,,33,,5
09-01-2010,26.7,17.7,32,,5
10-01-2010,27.3,18,32.8,,5
11-01-2010,27.5,19.8,32.1,,5
12-01-2010,26.1,,30,,5
13-01-2010,24.1,,,,5
14-01-2010,24.9,14.3,31,,5
15-01-2010,27.7,19.2,33,,5
16-01-2010,28.3,,34,,5
17-01-2010,27.1,17.8,32.6,,5
18-01-2010,25.7,16.8,31.2,,5
19-01-2010,27.2,17.6,33.6,,5
20-01-2010,27.8,19.1,34.2,,5
21-01-2010,27.6,,33.3,,5
22-01-2010,26.2,18.2,33.5,,5
23-01-2010,26.1,17,33,,5
24-01-2010,25.6,,31.7,,5
25-01-2010,26.3,16.5,32.8,,5
26-01-2010,27.7,17.5,34.2,,5
27-01-2010,27.1,19.1,,,5
28-01-2010,27,,33.2,,5
29-01-2010,26.7,16.7,33.2,,5
30-01-2010,27.7,19,35.2,,5
31-01-2010,27.1,18,33.3,,5
01-02-2010,26.5,19,,,5
02-02-2010,26.4,19.8,30.7,,5
03-02-2010,25.2,19,,,5
04-02-2010,25.2,18,29.6,,5
05-02-2010,25.9,18.3,31,,5
06-02-2010,28.1,19.7,34.9,,5
07-02-2010,28.3,20.3,35.3,,5
08-02-2010,26.1,19.4,30.8,,5
09-02-2010,25.6,20.5,30.3,,5
10-02-2010,25.2,21.5,29.1,,5
11-02-2010,24.7,19.6,28.7,,5
12-02-2010,24.8,19.2,,,5
13-02-2010,25.8,18.6,31,,5
14-02-2010,25.9,17.9,31,,5
15-02-2010,26.6,,,,5
16-02-2010,26.8,17.7,32.3,,5
17-02-2010,26.6,,32.6,,5
18-02-2010,26.7,16.8,32.9,,5
19-02-2010,26.2,17.8,31.5,,5
20-02-2010,26.8,17.3,32.3,,5
21-02-2010,26.6,19.5,32.4,,5
22-02-2010,26.8,,32.5,,5
23-02-2010,26,18.2,31,0,5
24-02-2010,24.5,19.2,28.8,,5
25-02-2010,25,18.7,29.1,,5
26-02-2010,27.2,19,32.8,,5
27-02-2010,29.9,19,37.5,,5
28-02-2010,30.8,19.1,37.5,,5
01-03-2010,29.6,21.2,35.5,,5
02-03-2010,28.1,21.6,32,,5
03-03-2010,26.8,21.6,32.1,,5
04-03-2010,26.6,20.6,31.2,,5
05-03-2010,26.2,20.6,30.3,,5
06-03-2010,26.4,21.5,31.3,,5
07-03-2010,26.4,19.4,30.2,,5
08-03-2010,28,22.3,32.4,,5
09-03-2010,30.2,19.2,,,5
10-03-2010,29.9,22,37.3,,5
11-03-2010,29.3,24.1,36.3,,5
12-03-2010,31.4,23.6,,,5
13-03-2010,31.3,23,37.5,,5
14-03-2010,28.2,22.6,33.4,,5
15-03-2010,27.1,21.4,,,5
16-03-2010,27.2,20.2,31.6,,5
17-03-2010,28.3,22.2,31.8,,5
18-03-2010,30.2,23.4,36,,5
19-03-2010,30.2,25.2,,,5
20-03-2010,28.8,25.7,34.5,,5
21-03-2010,29.8,25.2,33.5,,5
22-03-2010,31.2,22,38,,5
23-03-2010,28.8,20.8,34,,5
24-03-2010,28.2,20.2,32.5,,5
25-03-2010,27.8,22.4,31.5,,5
26-03-2010,27.6,23.4,32.5,,5
27-03-2010,27.9,23.2,31.8,,5
28-03-2010,28.2,21.5,32,,5
29-03-2010,29.6,,34.5,,5
30-03-2010,27.7,21.7,31.4,,5
31-03-2010,27.9,23.2,32,,5
01-04-2010,28.4,25.6,32,,5
02-04-2010,28.1,24.4,33,,5
03-04-2010,30.7,21.8,,,5
04-04-2010,30.1,19,,,5
05-04-2010,32.6,22,37.5,,5
06-04-2010,29.3,22.2,34,,5
07-04-2010,29.8,23.2,34,,5
08-04-2010,31.4,24.7,37.8,,5
09-04-2010,30,,34,,5
10-04-2010,29.1,,32.5,,5
11-04-2010,29.5,23.2,35.5,,5
12-04-2010,30.7,22.5,35.8,,5
13-04-2010,28.8,22.9,32.7,,5
14-04-2010,29.5,25.4,33,,5
15-04-2010,29.8,25.9,33.5,,5
16-04-2010,30.3,25.4,33.8,,5
17-04-2010,31.1,27.2,36.2,,5
18-04-2010,29.8,26.2,34,,5
19-04-2010,29.8,25.7,34,,5
20-04-2010,30.2,26.5,34,,5
21-04-2010,30.2,26,34,,5
22-04-2010,29.8,24.8,34,,5
23-04-2010,31.9,25.2,36.1,,5
24-04-2010,31.6,26.2,35,,5
25-04-2010,31,24.1,35.1,,5
26-04-2010,31.4,27.2,36.5,,5
27-04-2010,31.3,25.1,34.8,,5
28-04-2010,30.9,25.2,35.1,,5
29-04-2010,31,26.3,34.6,,5
30-04-2010,31.6,26.5,37,0.8,5
01-05-2010,31.2,28,35,0,5
02-05-2010,30.6,27.3,34.5,,5
03-05-2010,30.9,26.2,34.8,,5
04-05-2010,30.6,26.9,39.2,,5
05-05-2010,30.2,26,33.9,,5
06-05-2010,30.6,26.8,34,,5
07-05-2010,31.5,27.4,35,,5
08-05-2010,31.8,28,35.2,,5
09-05-2010,32.4,26.6,37,,5
10-05-2010,31.3,27.3,35.2,,5
11-05-2010,31.3,27.8,,,5
12-05-2010,30.3,26.2,33.9,,5
13-05-2010,30.3,25.6,33.7,,5
14-05-2010,30.6,27.2,34.2,,5
15-05-2010,30.6,28,34,,5
16-05-2010,30.5,25.4,34,,5
17-05-2010,30.9,26.6,34.2,,5
18-05-2010,31.4,28,,,5
19-05-2010,30.6,27.5,33,,5
20-05-2010,30.7,28.2,34,,5
21-05-2010,31,29,34.4,,5
22-05-2010,31.3,29.4,34.5,,5
23-05-2010,31.2,29.2,34.5,,5
24-05-2010,31.3,29,34.8,,5
25-05-2010,31.4,29.4,34.8,,5
26-05-2010,31.5,29.7,35,,5
27-05-2010,31.4,29.6,35,,5
28-05-2010,31.4,29.5,34.8,,5
29-05-2010,31.2,28.8,34.8,,5
30-05-2010,31.1,28.8,34.8,,5
31-05-2010,31.3,28.2,35.2,,5
01-06-2010,31.3,,35.7,0,5
02-06-2010,31,26.2,35,9.9,5
03-06-2010,31.4,29.2,35,0,5
04-06-2010,31.5,28.8,34.6,0.5,5
05-06-2010,31.4,29.7,34.8,0,5
06-06-2010,30.9,,34.2,0,5
07-06-2010,29.2,,33.8,14,5
08-06-2010,29.9,23.8,34,7.9,5
09-06-2010,29.2,23,33.9,71.9,5
10-06-2010,30.4,,34,1,5
11-06-2010,29,23.8,34,13,5
12-06-2010,29.4,25.8,33.1,1,5
13-06-2010,30.1,26.4,32.2,0.8,5
14-06-2010,27.6,,32,0,5
15-06-2010,27.4,23.4,31.8,59.9,5
16-06-2010,27.6,24.6,,95,5
17-06-2010,28.7,25.3,32.2,31,5
18-06-2010,28.9,26,33.3,0,5
19-06-2010,29.1,25.6,33,37.1,5
20-06-2010,28.8,25.4,32.6,1,5
21-06-2010,29.5,27,33,8.9,5
22-06-2010,29,,33.2,0,5
23-06-2010,26.6,24.6,29.1,87.1,5
24-06-2010,25.4,,28.8,83.1,5
25-06-2010,26.6,23.8,29.4,119.9,5
26-06-2010,29,24.8,32.9,6.1,5
27-06-2010,29.1,,33.6,0,5
28-06-2010,28.2,,32,36.1,5
29-06-2010,28.7,25.9,32.4,21.1,5
30-06-2010,29.3,26.2,32.4,5.1,5
01-07-2010,29.8,,33,7.1,5
02-07-2010,27.1,23.4,29.3,49,5
03-07-2010,26,,28,0,5
04-07-2010,28,24.6,31.4,112,5
05-07-2010,28.1,,32.8,4.1,5
06-07-2010,27.2,23.9,,51.1,5
07-07-2010,26.7,,,37.1,5
08-07-2010,26.4,24,29.5,53.1,5
09-07-2010,26.3,23.3,,85.1,5
10-07-2010,26.7,24.2,29,0,5
11-07-2010,29.1,25.3,31.3,68.1,5
12-07-2010,29,27.7,31,0,5
13-07-2010,28.3,24.2,31.6,56.9,5
14-07-2010,29,26,32.4,23.9,5
15-07-2010,28.1,25.3,31.4,13,5
16-07-2010,27.7,,30.4,10.9,5
17-07-2010,26.9,25.9,,65,5
18-07-2010,27.6,25.2,30.8,20.1,5
19-07-2010,28.2,25.2,31.5,30,5
20-07-2010,27.3,,31,10.9,5
21-07-2010,26.5,24.8,,14,5
22-07-2010,26.9,24.6,,94,5
